Time,Forward Vector X,Forward Vector Y,Forward Vector Z
0.7785516,0,0,1
0.7801951,0,0,1
0.7819362,0,0,1
0.7835072,0,0,1
0.7849988,0,0,1
0.7865112,0,0,1
0.7879018,0,0,1
0.7908335,0,0,1
0.7934856,0,0,1
0.7963995,0,0,1
0.7992038,0,0,1
0.8024175,0,0,1
0.8051968,0,0,1
0.8079898,0,0,1
0.8109101,0,0,1
0.8170402,0,0,1
0.8197014,0,0,1
0.8225067,0,0,1
0.8253973,0,0,1
0.8269049,0,0,1
0.8293634,0,0,1
0.8313002,0,0,1
0.8345966,0,0,1
0.8373014,0,0,1
0.8401131,0,0,1
0.8430045,0,0,1
0.845794,0,0,1
0.8486919,0,0,1
0.8517095,0,0,1
0.8546005,0,0,1
0.8573028,0,0,1
0.8602042,0,0,1
0.8685539,0,0,1
0.8706636,0,0,1
0.8729923,-0.001745328,0,0.9999985
0.8744006,-0.001745328,0,0.9999985
0.8757195,-0.001745328,0,0.9999985
0.8784685,-0.001745328,0,0.9999985
0.8899432,-0.003490652,0,0.9999939
0.895672,-0.005890453,0,0.9999827
0.9010858,-0.00829022,0,0.9999656
0.9025328,-0.0113444,0,0.9999356
0.9036862,-0.0113444,0,0.9999356
0.9047855,-0.0113444,0,0.9999356
0.9058881,-0.0113444,0,0.9999356
0.9068879,-0.0113444,0,0.9999356
0.9094227,-0.0113444,0,0.9999356
0.9187367,-0.02181489,0,0.999762
0.9236799,-0.02574076,0,0.9996687
0.9304594,-0.02574076,0,0.9996687
0.9368997,-0.03293714,0,0.9994574
0.9419867,-0.0401318,0,0.9991944
0.9431913,-0.0475423,0,0.9988692
0.944191,-0.0475423,0,0.9988692
0.9451827,-0.0475423,0,0.9988692
0.9461827,-0.0475423,0,0.9988692
0.9471745,-0.0475423,0,0.9988692
0.9509363,-0.0475423,0,0.9988692
0.9587979,-0.05037506,0,0.9987304
0.9598776,-0.05582152,0,0.9984407
0.961175,-0.05582152,0,0.9984407
0.9640956,-0.05582152,0,0.9984407
0.9659058,-0.05582152,0,0.9984407
0.9683863,-0.05582152,0,0.9984407
0.9756408,-0.06126631,0,0.9981214
0.9768016,-0.06562084,0,0.9978446
0.97829,-0.06562084,0,0.9978446
0.9812452,-0.06562084,0,0.9978446
0.9825485,-0.06562084,0,0.9978446
0.9843891,-0.06562084,0,0.9978446
0.9871984,-0.06562084,0,0.9978446
0.9899476,-0.06562084,0,0.9978446
0.9927864,-0.06562084,0,0.9978446
0.9953681,-0.06562084,0,0.9978446
0.9986208,-0.06562084,0,0.9978446
1.001407,-0.06562084,0,0.9978446
1.004079,-0.06779764,0,0.9976991
1.006827,-0.06779764,0,0.9976991
1.009606,-0.06779764,0,0.9976991
1.012384,-0.06779764,0,0.9976991
1.02059,-0.06779764,0,0.9976991
1.023725,-0.06779764,0,0.9976991
1.02657,-0.06779764,0,0.9976991
1.027587,-0.06779764,0,0.9976991
1.028581,-0.06779764,0,0.9976991
1.029696,-0.06779764,0,0.9976991
1.032499,-0.06779764,0,0.9976991
1.035582,-0.06779764,0,0.9976991
1.0384,-0.06779764,0,0.9976991
1.041081,-0.06779764,0,0.9976991
1.043889,-0.06779764,0,0.9976991
1.046958,-0.06779764,0,0.9976991
1.049509,-0.06779764,0,0.9976991
1.052474,-0.06779764,0,0.9976991
1.055269,-0.06779764,0,0.9976991
1.057974,-0.06779764,0,0.9976991
1.06079,-0.06779764,0,0.9976991
1.063699,-0.06779764,0,0.9976991
1.066587,-0.06779764,0,0.9976991
1.069477,-0.06779764,0,0.9976991
1.078058,-0.06779764,0,0.9976991
1.079191,-0.06779764,0,0.9976991
1.080743,-0.06779764,0,0.9976991
1.083515,-0.06779764,0,0.9976991
1.084583,-0.06779764,0,0.9976991
1.086179,-0.06779764,0,0.9976991
1.089114,-0.06779764,0,0.9976991
1.09199,-0.06605623,0,0.9978159
1.094722,-0.06605623,0,0.9978159
1.097631,-0.0640969,0,0.9979437
1.100501,-0.0640969,0,0.9979437
1.10342,-0.0640969,0,0.9979437
1.106193,-0.06191957,0,0.9980811
1.108889,-0.06191957,0,0.9980811
1.111619,-0.06191957,0,0.9980811
1.11456,-0.05974195,0,0.9982138
1.117488,-0.05974195,0,0.9982138
1.120233,-0.05974195,0,0.9982138
1.122983,-0.05778185,0,0.9983292
1.125895,-0.05778185,0,0.9983292
1.128641,-0.05778185,0,0.9983292
1.131386,-0.05560369,0,0.9984529
1.134407,-0.05560369,0,0.9984529
1.137849,-0.05560369,0,0.9984529
1.146904,-0.05342527,0,0.9985719
1.152712,-0.0512466,0,0.998686
1.153994,-0.0512466,0,0.998686
1.155095,-0.0512466,0,0.998686
1.156313,-0.0512466,0,0.998686
1.157527,-0.0512466,0,0.998686
1.158682,-0.0512466,0,0.998686
1.161059,-0.0512466,0,0.998686
1.170427,-0.04950349,0,0.9987739
1.177324,-0.04754231,0,0.9988692
1.185951,-0.04754231,0,0.9988692
1.19776,-0.04754231,0,0.9988692
1.199376,-0.04754231,0,0.9988692
1.200528,-0.04754231,0,0.9988692
1.202201,-0.04579887,0,0.9989507
1.203493,-0.04579887,0,0.9989507
1.204583,-0.04579887,0,0.9989507
1.20641,-0.04579887,0,0.9989507
1.209659,-0.04579887,0,0.9989507
1.220149,-0.04579887,0,0.9989507
1.228405,-0.04579887,0,0.9989507
1.234784,-0.04579888,0,0.9989507
1.241816,-0.04754231,0,0.9988692
1.248769,-0.05233596,0,0.9986295
1.250784,-0.05233596,0,0.9986295
1.256402,-0.05865302,0,0.9982784
1.259319,-0.05865302,0,0.9982784
1.27671,-0.0621373,0,0.9980676
1.278097,-0.08237337,0,0.9966015
1.279181,-0.08237337,0,0.9966015
1.280164,-0.08237337,0,0.9966015
1.281426,-0.08237337,0,0.9966015
1.28249,-0.08628637,0,0.9962704
1.284989,-0.08628637,0,0.9962704
1.287595,-0.08628637,0,0.9962704
1.290324,-0.08628637,0,0.9962704
1.293095,-0.0895462,0,0.9959826
1.295881,-0.0895462,0,0.9959826
1.298769,-0.0895462,0,0.9959826
1.301374,-0.09171886,0,0.9957849
1.304179,-0.09171886,0,0.9957849
1.306787,-0.09171886,0,0.9957849
1.309481,-0.09171886,0,0.9957849
1.312063,-0.09171886,0,0.9957849
1.314728,-0.09171886,0,0.9957849
1.317673,-0.09171886,0,0.9957849
1.320282,-0.09171886,0,0.9957849
1.322864,-0.09171886,0,0.9957849
1.325567,-0.09171886,0,0.9957849
1.32827,-0.09171886,0,0.9957849
1.330949,-0.09171886,0,0.9957849
1.334231,-0.09171886,0,0.9957849
1.336581,-0.09171886,0,0.9957849
1.33918,-0.09171886,0,0.9957849
1.341687,-0.09171886,0,0.9957849
1.34447,-0.09171886,0,0.9957849
1.347177,-0.09171886,0,0.9957849
1.34998,-0.09171886,0,0.9957849
1.352698,-0.09171886,0,0.9957849
1.355289,-0.09171886,0,0.9957849
1.357974,-0.09171886,0,0.9957849
1.360569,-0.09171886,0,0.9957849
1.363294,-0.09171886,0,0.9957849
1.365978,-0.09171886,0,0.9957849
1.368766,-0.09171886,0,0.9957849
1.371449,-0.09171886,0,0.9957849
1.380738,-0.09171886,0,0.9957849
1.382134,-0.09171886,0,0.9957849
1.383278,-0.09171886,0,0.9957849
1.385085,-0.09171886,0,0.9957849
1.386189,-0.09171886,0,0.9957849
1.387875,-0.09171886,0,0.9957849
1.390482,-0.09171886,0,0.9957849
1.393199,-0.09171886,0,0.9957849
1.395868,-0.09171886,0,0.9957849
1.398677,-0.09171886,0,0.9957849
1.401588,-0.09171886,0,0.9957849
1.404296,-0.09171886,0,0.9957849
1.406883,-0.09171886,0,0.9957849
1.409583,-0.09171886,0,0.9957849
1.412272,-0.09171886,0,0.9957849
1.414945,-0.09171886,0,0.9957849
1.418254,-0.09171886,0,0.9957849
1.420512,-0.09171886,0,0.9957849
1.428031,-0.09171886,0,0.9957849
1.431251,-0.09171886,0,0.9957849
1.434087,-0.09171886,0,0.9957849
1.435308,-0.09171886,0,0.9957849
1.436493,-0.09171886,0,0.9957849
1.437694,-0.09171886,0,0.9957849
1.439702,-0.09171886,0,0.9957849
1.442389,-0.09171886,0,0.9957849
1.444974,-0.09171886,0,0.9957849
1.447786,-0.09171886,0,0.9957849
1.450804,-0.09171886,0,0.9957849
1.453388,-0.09171886,0,0.9957849
1.455978,-0.09171886,0,0.9957849
1.458693,-0.09171886,0,0.9957849
1.461404,-0.09171886,0,0.9957849
1.464078,-0.09171886,0,0.9957849
1.467013,-0.09171886,0,0.9957849
1.469582,-0.09171886,0,0.9957849
1.47231,-0.09171886,0,0.9957849
1.474991,-0.09171886,0,0.9957849
1.477682,-0.09171886,0,0.9957849
1.480489,-0.09171886,0,0.9957849
1.483338,-0.09171886,0,0.9957849
1.4861,-0.09171886,0,0.9957849
1.488588,-0.09171886,0,0.9957849
1.4913,-0.09171886,0,0.9957849
1.494009,-0.09171886,0,0.9957849
1.496593,-0.09171886,0,0.9957849
1.499378,-0.09171886,0,0.9957849
1.502694,-0.09171886,0,0.9957849
1.504902,-0.09171886,0,0.9957849
1.507492,-0.09171886,0,0.9957849
1.510289,-0.09171886,0,0.9957849
1.512896,-0.09171886,0,0.9957849
1.515605,-0.09171886,0,0.9957849
1.518392,-0.09171886,0,0.9957849
1.521093,-0.09171886,0,0.9957849
1.523782,-0.09171886,0,0.9957849
1.533433,-0.09171886,0,0.9957849
1.534793,-0.09171886,0,0.9957849
1.536207,-0.09171886,0,0.9957849
1.537605,-0.09171886,0,0.9957849
1.538882,-0.09171886,0,0.9957849
1.540079,-0.09171886,0,0.9957849
1.542788,-0.09171886,0,0.9957849
1.545406,-0.09171886,0,0.9957849
1.548085,-0.09171886,0,0.9957849
1.551206,-0.09171886,0,0.9957849
1.553685,-0.09171886,0,0.9957849
1.556306,-0.09171886,0,0.9957849
1.558989,-0.09171886,0,0.9957849
1.561799,-0.09171886,0,0.9957849
1.564564,-0.09171886,0,0.9957849
1.567413,-0.09171886,0,0.9957849
1.569877,-0.09171886,0,0.9957849
1.572693,-0.09171886,0,0.9957849
1.575404,-0.09171886,0,0.9957849
1.578115,-0.09171886,0,0.9957849
1.580712,-0.09171886,0,0.9957849
1.583597,-0.09367391,0,0.9956029
1.586752,-0.09367391,0,0.9956029
1.588989,-0.09367391,0,0.9956029
1.591706,-0.09888555,0,0.9950988
1.594424,-0.09888555,0,0.9950988
1.59705,-0.09888555,0,0.9950988
1.599855,-0.106481,0,0.9943147
1.602496,-0.106481,0,0.9943147
1.605355,-0.106481,0,0.9943147
1.607986,-0.1155873,0,0.9932973
1.610536,-0.1155873,0,0.9932973
1.613284,-0.1155873,0,0.9932973
1.615965,-0.1257661,0,0.9920599
1.618799,-0.1257661,0,0.9920599
1.621543,-0.1257661,0,0.9920599
1.628571,-0.1365801,0,0.990629
1.632044,-0.1572963,0,0.9875515
1.634796,-0.1572963,0,0.9875515
1.636464,-0.1572963,0,0.9875515
1.638005,-0.1775142,0,0.9841182
1.639514,-0.1775142,0,0.9841182
1.641008,-0.1775142,0,0.9841182
1.642912,-0.1775142,0,0.9841182
1.645623,-0.1775142,0,0.9841182
1.648319,-0.1860954,0,0.9825317
1.65119,-0.1860954,0,0.9825317
1.653958,-0.1860954,0,0.9825317
1.656602,-0.2021464,0,0.9793553
1.65929,-0.2021464,0,0.9793553
1.66194,-0.2021464,0,0.9793553
1.66466,-0.2158006,0,0.9764374
1.667504,-0.2158006,0,0.9764374
1.670695,-0.2158006,0,0.9764374
1.672795,-0.2272888,0,0.9738274
1.675716,-0.2272888,0,0.9738274
1.685201,-0.2272888,0,0.9738274
1.686719,-0.2383216,0,0.9711863
1.688103,-0.2383216,0,0.9711863
1.689389,-0.2383216,0,0.9711863
1.69089,-0.2383216,0,0.9711863
1.692291,-0.2383216,0,0.9711863
1.694722,-0.2508025,0,0.9680383
1.697508,-0.2508025,0,0.9680383
1.700479,-0.2508025,0,0.9680383
1.703195,-0.2508025,0,0.9680383
1.706606,-0.2508025,0,0.9680383
1.715048,-0.2508025,0,0.9680383
1.716393,-0.2508025,0,0.9680383
1.717694,-0.2508025,0,0.9680383
1.718985,-0.2508025,0,0.9680383
1.720177,-0.2508025,0,0.9680383
1.722589,-0.2508025,0,0.9680383
1.725409,-0.2508025,0,0.9680383
1.728198,-0.2508025,0,0.9680383
1.731244,-0.2508025,0,0.9680383
1.734099,-0.2508025,0,0.9680383
1.736718,-0.2508025,0,0.9680383
1.739599,-0.2508025,0,0.9680383
1.742508,-0.2508025,0,0.9680383
1.745093,-0.2508025,0,0.9680383
1.748009,-0.2508025,0,0.9680383
1.751346,-0.2508025,0,0.9680383
1.753694,-0.2508025,0,0.9680383
1.756401,-0.2508025,0,0.9680383
1.759216,-0.2508025,0,0.9680383
1.76189,-0.2508025,0,0.9680383
1.764796,-0.2508025,0,0.9680383
1.767804,-0.2508025,0,0.9680383
1.770503,-0.2508025,0,0.9680383
1.7733,-0.2508025,0,0.9680383
1.776085,-0.2508025,0,0.9680383
1.778795,-0.2508025,0,0.9680383
1.781566,-0.2508025,0,0.9680383
1.784595,-0.2508025,0,0.9680383
1.787395,-0.2508025,0,0.9680383
1.789985,-0.2508025,0,0.9680383
1.792717,-0.2508025,0,0.9680383
1.795619,-0.2508025,0,0.9680383
1.798316,-0.2508025,0,0.9680383
1.801282,-0.2508025,0,0.9680383
1.804117,-0.2508025,0,0.9680383
1.807114,-0.2508025,0,0.9680383
1.80981,-0.2508025,0,0.9680383
1.812503,-0.2508025,0,0.9680383
1.815317,-0.2508025,0,0.9680383
1.818417,-0.2508025,0,0.9680383
1.82111,-0.2508025,0,0.9680383
1.823934,-0.2508025,0,0.9680383
1.831982,-0.2508025,0,0.9680383
1.843352,-0.2508025,0,0.9680383
1.845105,-0.2508025,0,0.9680383
1.846598,-0.2508025,0,0.9680383
1.848205,-0.2508025,0,0.9680383
1.849826,-0.2508025,0,0.9680383
1.851074,-0.2508025,0,0.9680383
1.852681,-0.2508025,0,0.9680383
1.855026,-0.2508025,0,0.9680383
1.8578,-0.2508025,0,0.9680383
1.860708,-0.2508025,0,0.9680383
1.863487,-0.2508025,0,0.9680383
1.866446,-0.2508025,0,0.9680383
1.869412,-0.2508025,0,0.9680383
1.87209,-0.2508025,0,0.9680383
1.874891,-0.2508025,0,0.9680383
1.877618,-0.2508025,0,0.9680383
1.880496,-0.2508025,0,0.9680383
1.883541,-0.2508025,0,0.9680383
1.886503,-0.2508025,0,0.9680383
1.889122,-0.2508025,0,0.9680383
1.891791,-0.2508025,0,0.9680383
1.894723,-0.2508025,0,0.9680383
1.897628,-0.2508025,0,0.9680383
1.900528,-0.2508025,0,0.9680383
1.909154,-0.2508025,0,0.9680383
1.914228,-0.2508025,0,0.9680383
1.91892,-0.2527027,0,0.967544
1.923988,-0.2527027,0,0.967544
1.92862,-0.255024,0,0.9669347
1.933658,-0.255024,0,0.9669347
1.938405,-0.2573437,0,0.9663199
1.942938,-0.2592405,0,0.9658128
1.95554,-0.2592405,0,0.9658128
1.957834,-0.2615576,0,0.9651879
1.960176,-0.2634522,0,0.9646724
1.963183,-0.2634522,0,0.9646724
1.964398,-0.2634522,0,0.9646724
1.965496,-0.2634522,0,0.9646724
1.966591,-0.2634522,0,0.9646724
1.967651,-0.2634522,0,0.9646724
1.970105,-0.2634522,0,0.9646724
1.972777,-0.2634522,0,0.9646724
1.97562,-0.2634522,0,0.9646724
1.978172,-0.2634522,0,0.9646724
1.98124,-0.2634522,0,0.9646724
1.984095,-0.2634522,0,0.9646724
1.992444,-0.2634522,0,0.9646724
1.993493,-0.2634522,0,0.9646724
1.994984,-0.2634522,0,0.9646724
1.997882,-0.2634522,0,0.9646724
1.998876,-0.2634522,0,0.9646724
2.000966,-0.2634522,0,0.9646724
2.004325,-0.2634522,0,0.9646724
2.006737,-0.2634522,0,0.9646724
2.009396,-0.2634522,0,0.9646724
2.012081,-0.2634522,0,0.9646724
2.014897,-0.2634522,0,0.9646724
2.018016,-0.2634522,0,0.9646724
2.020692,-0.2634522,0,0.9646724
2.023442,-0.2634522,0,0.9646724
2.026326,-0.2634522,0,0.9646724
2.034492,-0.2634522,0,0.9646724
2.037709,-0.2634522,0,0.9646724
2.04033,-0.2634522,0,0.9646724
2.041489,-0.2634522,0,0.9646724
2.042578,-0.2634522,0,0.9646724
2.043572,-0.2634522,0,0.9646724
2.046282,-0.2634522,0,0.9646724
2.049134,-0.2634522,0,0.9646724
2.051967,-0.2634522,0,0.9646724
2.054766,-0.2634522,0,0.9646724
2.057632,-0.2634522,0,0.9646724
2.060325,-0.2619787,0,0.9650736
2.063083,-0.2619787,0,0.9650736
2.065995,-0.2619787,0,0.9650736
2.068879,-0.2619787,0,0.9650736
2.071742,-0.2619787,0,0.9650736
2.074394,-0.2619787,0,0.9650736
2.07718,-0.2619787,0,0.9650736
2.080005,-0.2619787,0,0.9650736
2.08281,-0.2605046,0,0.9654726
2.086,-0.2605046,0,0.9654726
2.088875,-0.2605046,0,0.9654726
2.094,-0.2605046,0,0.9654726
2.099672,-0.2605046,0,0.9654726
2.101292,-0.2588191,0,0.9659258
2.102586,-0.2588191,0,0.9659258
2.105267,-0.2588191,0,0.9659258
2.106395,-0.2565003,0,0.9665442
2.10808,-0.2565003,0,0.9665442
2.110889,-0.2565003,0,0.9665442
2.113716,-0.2565003,0,0.9665442
2.116615,-0.254813,0,0.9669904
2.119379,-0.254813,0,0.9669904
2.122291,-0.254813,0,0.9669904
2.124991,-0.254813,0,0.9669904
2.127696,-0.254813,0,0.9669904
2.130481,-0.254813,0,0.9669904
2.133563,-0.254813,0,0.9669904
2.136364,-0.254813,0,0.9669904
2.145217,-0.254813,0,0.9669904
2.146617,-0.254813,0,0.9669904
2.147787,-0.254813,0,0.9669904
2.150294,-0.254813,0,0.9669904
2.151485,-0.254813,0,0.9669904
2.153088,-0.254813,0,0.9669904
2.155905,-0.254813,0,0.9669904
2.15869,-0.254813,0,0.9669904
2.161483,-0.254813,0,0.9669904
2.164565,-0.254813,0,0.9669904
2.167298,-0.254813,0,0.9669904
2.170417,-0.254813,0,0.9669904
2.172897,-0.254813,0,0.9669904
2.175483,-0.254813,0,0.9669904
2.178301,-0.254813,0,0.9669904
2.183308,-0.254813,0,0.9669904
2.184575,-0.254813,0,0.9669904
2.186784,-0.254813,0,0.9669904
2.189595,-0.254813,0,0.9669904
2.192387,-0.254813,0,0.9669904
2.195096,-0.254813,0,0.9669904
2.197843,-0.254813,0,0.9669904
2.200904,-0.254813,0,0.9669904
2.203594,-0.254813,0,0.9669904
2.206281,-0.254813,0,0.9669904
2.208981,-0.254813,0,0.9669904
2.211794,-0.254813,0,0.9669904
2.214527,-0.254813,0,0.9669904
2.217587,-0.254813,0,0.9669904
2.220184,-0.254813,0,0.9669904
2.223004,-0.254813,0,0.9669904
2.2259,-0.254813,0,0.9669904
2.228719,-0.254813,0,0.9669904
2.236443,-0.254813,0,0.9669904
2.239895,-0.254813,0,0.9669904
2.242696,-0.254813,0,0.9669904
2.244193,-0.254813,0,0.9669904
2.245494,-0.254813,0,0.9669904
2.2468,-0.254813,0,0.9669904
2.248437,-0.254813,0,0.9669904
2.251494,-0.254813,0,0.9669904
2.254187,-0.254813,0,0.9669904
2.257015,-0.254813,0,0.9669904
2.259697,-0.254813,0,0.9669904
2.262485,-0.254813,0,0.9669904
2.265305,-0.254813,0,0.9669904
2.26831,-0.254813,0,0.9669904
2.271616,-0.254813,0,0.9669904
2.273798,-0.254813,0,0.9669904
2.276709,-0.254813,0,0.9669904
2.279535,-0.254813,0,0.9669904
2.282464,-0.254813,0,0.9669904
2.285085,-0.254813,0,0.9669904
2.287888,-0.254813,0,0.9669904
2.297533,-0.254813,0,0.9669904
2.298987,-0.254813,0,0.9669904
2.300294,-0.254813,0,0.9669904
2.301808,-0.254813,0,0.9669904
2.30322,-0.254813,0,0.9669904
2.30459,-0.254813,0,0.9669904
2.307289,-0.254813,0,0.9669904
2.31022,-0.254813,0,0.9669904
2.312981,-0.254813,0,0.9669904
2.315764,-0.254813,0,0.9669904
2.318796,-0.254813,0,0.9669904
2.321504,-0.254813,0,0.9669904
2.324411,-0.254813,0,0.9669904
2.326988,-0.254813,0,0.9669904
2.329892,-0.254813,0,0.9669904
2.332614,-0.254813,0,0.9669904
2.335602,-0.254813,0,0.9669904
2.338286,-0.254813,0,0.9669904
2.341098,-0.254813,0,0.9669904
2.343922,-0.254813,0,0.9669904
2.346609,-0.254813,0,0.9669904
2.34945,-0.254813,0,0.9669904
2.35229,-0.254813,0,0.9669904
2.355113,-0.254813,0,0.9669904
2.357899,-0.254813,0,0.9669904
2.360586,-0.254813,0,0.9669904
2.363501,-0.254813,0,0.9669904
2.366342,-0.254813,0,0.9669904
2.369185,-0.254813,0,0.9669904
2.371988,-0.254813,0,0.9669904
2.3748,-0.254813,0,0.9669904
2.377627,-0.254813,0,0.9669904
2.380186,-0.254813,0,0.9669904
2.383268,-0.254813,0,0.9669904
2.385998,-0.254813,0,0.9669904
2.388721,-0.254813,0,0.9669904
2.391592,-0.254813,0,0.9669904
2.394182,-0.254813,0,0.9669904
2.397017,-0.254813,0,0.9669904
2.39982,-0.254813,0,0.9669904
2.402911,-0.254813,0,0.9669904
2.405601,-0.254813,0,0.9669904
2.408513,-0.254813,0,0.9669904
2.411223,-0.254813,0,0.9669904
2.413895,-0.254813,0,0.9669904
2.416905,-0.254813,0,0.9669904
2.419715,-0.254813,0,0.9669904
2.422427,-0.254813,0,0.9669904
2.425194,-0.254813,0,0.9669904
2.427894,-0.254813,0,0.9669904
2.430623,-0.254813,0,0.9669904
2.436625,-0.254813,0,0.9669904
2.439229,-0.254813,0,0.9669904
2.449443,-0.254813,0,0.9669904
2.451108,-0.254813,0,0.9669904
2.452602,-0.254813,0,0.9669904
2.453994,-0.254813,0,0.9669904
2.455296,-0.254813,0,0.9669904
2.456701,-0.254813,0,0.9669904
2.457993,-0.254813,0,0.9669904
2.46083,-0.254813,0,0.9669904
2.463486,-0.254813,0,0.9669904
2.466634,-0.254813,0,0.9669904
2.469393,-0.254813,0,0.9669904
2.472222,-0.254813,0,0.9669904
2.475006,-0.254813,0,0.9669904
2.477694,-0.254813,0,0.9669904
2.480493,-0.254813,0,0.9669904
2.483558,-0.254813,0,0.9669904
2.486284,-0.254813,0,0.9669904
2.489007,-0.254813,0,0.9669904
2.491801,-0.254813,0,0.9669904
2.494525,-0.254813,0,0.9669904
2.497286,-0.254813,0,0.9669904
2.500234,-0.254813,0,0.9669904
2.503,-0.254813,0,0.9669904
2.505806,-0.254813,0,0.9669904
2.508594,-0.254813,0,0.9669904
2.511515,-0.254813,0,0.9669904
2.514719,-0.254813,0,0.9669904
2.517221,-0.254813,0,0.9669904
2.519681,-0.254813,0,0.9669904
2.522388,-0.254813,0,0.9669904
2.525292,-0.254813,0,0.9669904
2.527921,-0.254813,0,0.9669904
2.530993,-0.254813,0,0.9669904
2.533893,-0.254813,0,0.9669904
2.5366,-0.254813,0,0.9669904
2.53953,-0.254813,0,0.9669904
2.542202,-0.254813,0,0.9669904
2.544915,-0.254813,0,0.9669904
2.547937,-0.254813,0,0.9669904
2.550797,-0.254813,0,0.9669904
2.553509,-0.254813,0,0.9669904
2.556322,-0.254813,0,0.9669904
2.5589,-0.254813,0,0.9669904
2.561735,-0.254813,0,0.9669904
2.56456,-0.254813,0,0.9669904
2.567445,-0.254813,0,0.9669904
2.570211,-0.254813,0,0.9669904
2.572775,-0.254813,0,0.9669904
2.575623,-0.2554458,0,0.9668234
2.578306,-0.2554458,0,0.9668234
2.581334,-0.2554458,0,0.9668234
2.584133,-0.2560785,0,0.966656
2.586797,-0.2560785,0,0.966656
2.5899,-0.2560785,0,0.966656
2.599904,-0.2567112,0,0.9664882
2.601566,-0.2573437,0,0.9663199
2.603298,-0.2573437,0,0.9663199
2.604841,-0.2573437,0,0.9663199
2.606201,-0.2583976,0,0.9660386
2.6075,-0.2583976,0,0.9660386
2.608801,-0.2583976,0,0.9660386
2.611524,-0.2583976,0,0.9660386
2.615938,-0.2583976,0,0.9660386
2.617294,-0.2594512,0,0.9657562
2.619892,-0.2594512,0,0.9657562
2.624871,-0.2594512,0,0.9657562
2.628753,-0.261347,0,0.9652449
2.63463,-0.2634522,0,0.9646724
2.637306,-0.2634522,0,0.9646724
2.638882,-0.2634522,0,0.9646724
2.641693,-0.2634522,0,0.9646724
2.642998,-0.2634522,0,0.9646724
2.644188,-0.2634522,0,0.9646724
2.645373,-0.2634522,0,0.9646724
2.652332,-0.2651355,0,0.9642112
2.653457,-0.2651355,0,0.9642112
2.655786,-0.2668179,0,0.963747
2.656981,-0.2668179,0,0.963747
2.658383,-0.2668179,0,0.963747
2.661223,-0.2668179,0,0.963747
2.667942,-0.2697603,0,0.9629275
2.669306,-0.2697603,0,0.9629275
2.672186,-0.2716505,0,0.962396
2.673278,-0.2716505,0,0.962396
2.674679,-0.2716505,0,0.962396
2.677526,-0.2716505,0,0.962396
2.680185,-0.2737494,0,0.9618011
2.683071,-0.2737494,0,0.9618011
2.685751,-0.2737494,0,0.9618011
2.688478,-0.2777339,0,0.9606581
2.691097,-0.2777339,0,0.9606581
2.69381,-0.2777339,0,0.9606581
2.696472,-0.2808762,0,0.959744
2.699134,-0.2808762,0,0.959744
2.702134,-0.2808762,0,0.959744
2.70759,-0.284852,0,0.9585715
2.710106,-0.284852,0,0.9585715
2.717695,-0.2886141,0,0.9574455
2.720888,-0.2932062,0,0.9560493
2.722082,-0.2932062,0,0.9560493
2.723187,-0.2932062,0,0.9560493
2.724288,-0.2932062,0,0.9560493
2.725382,-0.2932062,0,0.9560493
2.727511,-0.2932062,0,0.9560493
2.735041,-0.2973749,0,0.9547608
2.738296,-0.30133,0,0.9535199
2.739267,-0.30133,0,0.9535199
2.741147,-0.30133,0,0.9535199
2.747127,-0.30133,0,0.9535199
2.752509,-0.3027858,0,0.9530586
2.755376,-0.3040331,0,0.9526615
2.75627,-0.3040331,0,0.9526615
2.757293,-0.3040331,0,0.9526615
2.758332,-0.3040331,0,0.9526615
2.762074,-0.3040331,0,0.9526615
2.764836,-0.3040331,0,0.9526615
2.768003,-0.3040331,0,0.9526615
2.769443,-0.3040331,0,0.9526615
2.773486,-0.3052799,0,0.9522627
2.776025,-0.3052799,0,0.9522627
2.785447,-0.3052799,0,0.9522627
2.789196,-0.3052799,0,0.9522627
2.790315,-0.3052799,0,0.9522627
2.791294,-0.3052799,0,0.9522627
2.7923,-0.3052799,0,0.9522627
2.793293,-0.3052799,0,0.9522627
2.795816,-0.3052799,0,0.9522627
2.798525,-0.3052799,0,0.9522627
2.801455,-0.3052799,0,0.9522627
2.804078,-0.3052799,0,0.9522627
2.806862,-0.3052799,0,0.9522627
2.809572,-0.3052799,0,0.9522627
2.812278,-0.3052799,0,0.9522627
2.815233,-0.3052799,0,0.9522627
2.818088,-0.3052799,0,0.9522627
2.820778,-0.3052799,0,0.9522627
2.823421,-0.3052799,0,0.9522627
2.826177,-0.3052799,0,0.9522627
2.828994,-0.3052799,0,0.9522627
2.832582,-0.3052799,0,0.9522627
2.834718,-0.3029937,0,0.9529926
2.842456,-0.3029937,0,0.9529926
2.850338,-0.30133,0,0.9535199
2.851721,-0.2969583,0,0.9548904
2.852687,-0.2969583,0,0.9548904
2.853619,-0.2969583,0,0.9548904
2.854645,-0.2969583,0,0.9548904
2.859493,-0.2929976,0,0.9561132
2.862377,-0.2929976,0,0.9561132
2.865072,-0.2929976,0,0.9561132
2.866069,-0.290911,0,0.9567501
2.868191,-0.290911,0,0.9567501
2.870836,-0.290911,0,0.9567501
2.87361,-0.2871516,0,0.9578851
2.876191,-0.2871516,0,0.9578851
2.879149,-0.2871516,0,0.9578851
2.881892,-0.2798291,0,0.9600498
